"REPORT_ID","TYPE_DW","COUNT_DW","MONTHS","HIGHEST_OA_PER_MON","MAX_DURATION"
"261890","贷记卡逾期","1","5","0.00","2"
"261890","准贷记卡60天以上透支","0","0","0.00","0"
"261983","贷款逾期","0","0","0.00","0"
"261983","贷记卡逾期","5","26","6438.00","3"
"261983","准贷记卡60天以上透支","0","0","0.00","0"
"260936","贷款逾期","0","0","0.00","0"
"260936","贷记卡逾期","3","4","242.00","1"
"260936","准贷记卡60天以上透支","0","0","0.00","0"
"262093","贷款逾期","0","0","0.00","0"
"262093","贷记卡逾期","1","1","0.00","1"
"262093","准贷记卡60天以上透支","0","0","0.00","0"
"262137","贷款逾期","0","0","0.00","0"
"262137","贷记卡逾期","6","12","6012.00","1"
"262137","准贷记卡60天以上透支","0","0","0.00","0"
"258871","贷款逾期","0","0","0.00","0"
"258871","贷记卡逾期","5","24","9353.00","7"
"258871","准贷记卡60天以上透支","0","0","0.00","0"
"259980","贷款逾期","0","0","0.00","0"
"259980","贷记卡逾期","2","3","2984.00","1"
"259980","准贷记卡60天以上透支","0","0","0.00","0"
"263489","贷款逾期","0","0","0.00","0"
"263489","贷记卡逾期","1","1","77.00","1"
"263489","准贷记卡60天以上透支","0","0","0.00","0"
"265689","贷款逾期","1","2","342.00","1"
"265689","贷记卡逾期","2","16","656.00","3"
"265689","准贷记卡60天以上透支","0","0","0.00","0"
"263592","贷款逾期","0","0","0.00","0"
"263592","贷记卡逾期","1","2","200.00","1"
"263592","准贷记卡60天以上透支","0","0","0.00","0"
"266325","贷款逾期","0","0","0.00","0"
"266325","贷记卡逾期","2","2","0.00","1"
"266325","准贷记卡60天以上透支","0","0","0.00","0"
"266332","贷款逾期","0","0","0.00","0"
"266332","贷记卡逾期","1","3","1.00","3"
"266332","准贷记卡60天以上透支","0","0","0.00","0"
"262934","贷款逾期","0","0","0.00","0"
"262934","贷记卡逾期","4","4","525.00","1"
"262934","准贷记卡60天以上透支","0","0","0.00","0"
"265165","贷款逾期","0","0","0.00","0"
"265165","贷记卡逾期","1","2","0.00","1"
"265165","准贷记卡60天以上透支","0","0","0.00","0"
"266359","贷款逾期","1","9","5000.00","7"
"266359","贷记卡逾期","1","8","11096.00","4"
"266359","准贷记卡60天以上透支","0","0","0.00","0"
"263368","贷款逾期","0","0","0.00","0"
"263368","贷记卡逾期","2","5","0.00","1"
"263368","准贷记卡60天以上透支","0","0","0.00","0"
"269088","贷款逾期","1","1","2500.00","1"
"269088","贷记卡逾期","6","15","4391.00","1"
"269088","准贷记卡60天以上透支","0","0","0.00","0"
"266623","贷款逾期","1","1","247.00","1"
"266623","贷记卡逾期","3","32","2317.00","6"
"266623","准贷记卡60天以上透支","0","0","0.00","0"
"266638","贷款逾期","1","6","2430.00","1"
"266638","贷记卡逾期","1","1","33.00","1"
"266638","准贷记卡60天以上透支","0","0","0.00","0"
"268005","贷款逾期","0","0","0.00","0"
"268005","贷记卡逾期","1","14","172.00","2"
"268005","准贷记卡60天以上透支","0","0","0.00","0"
"268189","贷款逾期","0","0","0.00","0"
"268189","贷记卡逾期","4","12","3161.00","6"
"268189","准贷记卡60天以上透支","0","0","0.00","0"
"269469","贷款逾期","0","0","0.00","0"
"269469","贷记卡逾期","2","6","0.00","3"
"269469","准贷记卡60天以上透支","0","1","8985.00","3"
"267442","贷款逾期","0","0","0.00","0"
"269967","贷款逾期","0","0","0.00","0"
"269967","贷记卡逾期","1","2","0.00","1"
"269967","准贷记卡60天以上透支","0","0","0.00","0"
"270871","贷款逾期","0","0","0.00","0"
"270871","贷记卡逾期","2","2","0.00","1"
"270871","准贷记卡60天以上透支","0","0","0.00","0"
"267442","贷记卡逾期","4","9","4486.00","1"
"267442","准贷记卡60天以上透支","0","0","0.00","0"
"267528","贷款逾期","1","2","78.00","1"
"267528","贷记卡逾期","2","3","0.00","1"
"267528","准贷记卡60天以上透支","0","0","0.00","0"
"268839","贷款逾期","1","2","0.00","1"
"268839","贷记卡逾期","2","3","0.00","2"
"268839","准贷记卡60天以上透支","0","0","0.00","0"
"270127","贷款逾期","1","9","207.00","2"
"270127","贷记卡逾期","0","0","0.00","0"
"270127","准贷记卡60天以上透支","0","0","0.00","0"
"267690","贷款逾期","0","0","0.00","0"
"267690","贷记卡逾期","1","1","27.00","1"
"267690","准贷记卡60天以上透支","0","0","0.00","0"
"269004","贷款逾期","0","0","0.00","0"
"269004","贷记卡逾期","2","2","526.00","1"
"269004","准贷记卡60天以上透支","0","0","0.00","0"
"272921","贷款逾期","0","0","0.00","0"
"272921","贷记卡逾期","3","30","17054.00","7"
"272921","准贷记卡60天以上透支","0","0","0.00","0"
"275289","贷款逾期","0","0","0.00","0"
"275289","贷记卡逾期","3","20","563.00","7"
"275289","准贷记卡60天以上透支","0","0","0.00","0"
"272956","贷款逾期","1","2","0.00","1"
"272956","贷记卡逾期","2","2","0.00","1"
"272956","准贷记卡60天以上透支","0","0","0.00","0"
"271934","贷款逾期","0","0","0.00","0"
"271934","贷记卡逾期","2","4","0.00","2"
"271934","准贷记卡60天以上透支","0","0","0.00","0"
"273030","贷款逾期","0","0","0.00","0"
"273030","贷记卡逾期","3","6","1236.00","1"
"273030","准贷记卡60天以上透支","0","0","0.00","0"
"271982","贷款逾期","0","0","0.00","0"
"271982","贷记卡逾期","2","3","8631.00","1"
"271982","准贷记卡60天以上透支","0","0","0.00","0"
"275651","贷款逾期","0","0","0.00","0"
"275651","贷记卡逾期","5","14","2188.00","1"
"275651","准贷记卡60天以上透支","0","0","0.00","0"
"273201","贷款逾期","0","0","0.00","0"
"273201","贷记卡逾期","1","1","0.00","1"
"273201","准贷记卡60天以上透支","0","0","0.00","0"
"274403","贷款逾期","1","1","6049.00","1"
"274403","贷记卡逾期","1","3","0.00","1"
"274403","准贷记卡60天以上透支","0","0","0.00","0"
"275571","贷款逾期","0","0","0.00","0"
"275571","贷记卡逾期","1","6","981.00","1"
"275571","准贷记卡60天以上透支","0","0","0.00","0"
"275581","贷款逾期","3","17","3929.00","7"
"275581","贷记卡逾期","1","7","0.00","7"
"275581","准贷记卡60天以上透支","0","0","0.00","0"
"272287","贷款逾期","0","0","0.00","0"
"272287","贷记卡逾期","1","1","0.00","1"
"272287","准贷记卡60天以上透支","0","0","0.00","0"
"272297","贷款逾期","0","0","0.00","0"
"272297","贷记卡逾期","3","10","11863.00","7"
"272297","准贷记卡60天以上透支","0","0","0.00","0"
"271279","贷款逾期","0","0","0.00","0"
"271279","贷记卡逾期","1","1","2115.00","1"
"271279","准贷记卡60天以上透支","0","0","0.00","0"
"273521","贷款逾期","0","0","0.00","0"
"273521","贷记卡逾期","1","3","0.00","1"
"273521","准贷记卡60天以上透支","0","0","0.00","0"
"272383","贷款逾期","0","0","0.00","0"
"272383","贷记卡逾期","2","5","309.00","1"
"272383","准贷记卡60天以上透支","0","0","0.00","0"
"272419","贷款逾期","1","2","470.00","1"
"272419","贷记卡逾期","1","1","10029.00","1"
"272419","准贷记卡60天以上透支","0","0","0.00","0"
"272421","贷款逾期","0","0","0.00","0"
"272421","贷记卡逾期","2","11","433.00","2"
"272421","准贷记卡60天以上透支","0","0","0.00","0"
"274857","贷款逾期","0","0","0.00","0"
"274857","贷记卡逾期","1","1","30.00","1"
"274857","准贷记卡60天以上透支","0","0","0.00","0"
"273874","贷款逾期","0","0","0.00","0"
"273874","贷记卡逾期","1","1","3735.00","1"
"273874","准贷记卡60天以上透支","0","0","0.00","0"
"275120","贷款逾期","0","0","0.00","0"
"275120","贷记卡逾期","3","6","442.00","1"
"275120","准贷记卡60天以上透支","0","0","0.00","0"
"277888","贷款逾期","0","0","0.00","0"
"277888","贷记卡逾期","1","3","11.00","1"
"277888","准贷记卡60天以上透支","0","0","0.00","0"
"277924","贷款逾期","0","0","0.00","0"
"277924","贷记卡逾期","1","1","0.00","1"
"277924","准贷记卡60天以上透支","0","0","0.00","0"
"277951","贷款逾期","0","0","0.00","0"
"277951","贷记卡逾期","1","2","286.00","1"
"277951","准贷记卡60天以上透支","0","0","0.00","0"
"280291","贷款逾期","0","0","0.00","0"
"280291","贷记卡逾期","1","1","2541.00","7"
"280291","准贷记卡60天以上透支","0","0","0.00","0"
"280498","贷款逾期","1","1","3221.00","1"
"280498","贷记卡逾期","5","24","2871.00","2"
"280498","准贷记卡60天以上透支","0","0","0.00","0"
"279463","贷款逾期","0","0","0.00","0"
"279463","贷记卡逾期","1","1","2205.00","1"
"279463","准贷记卡60天以上透支","0","0","0.00","0"
"276753","贷款逾期","2","9","8478.00","1"
"276753","贷记卡逾期","3","4","14696.00","1"
"276753","准贷记卡60天以上透支","0","0","0.00","0"
"276784","贷款逾期","0","0","0.00","0"
"276784","贷记卡逾期","2","12","510.00","1"
"276784","准贷记卡60天以上透支","0","0","0.00","0"
"278338","贷款逾期","0","0","0.00","0"
"278338","贷记卡逾期","3","10","491.00","3"
"278338","准贷记卡60天以上透支","0","0","0.00","0"
"277329","贷款逾期","1","3","888.00","1"
"277329","贷记卡逾期","1","2","0.00","1"
"277329","准贷记卡60天以上透支","0","0","0.00","0"
"275995","贷款逾期","0","0","0.00","0"
"275995","贷记卡逾期","1","1","46.00","1"
"275995","准贷记卡60天以上透支","0","0","0.00","0"
"276234","贷款逾期","5","1","88.00","1"
"276234","贷记卡逾期","4","4","290.00","1"
"276234","准贷记卡60天以上透支","0","0","0.00","0"
"280012","贷款逾期","0","0","0.00","0"
"280012","贷记卡逾期","1","1","0.00","1"
"280012","准贷记卡60天以上透支","0","0","0.00","0"
"278977","贷款逾期","0","0","0.00","0"
"278977","贷记卡逾期","6","14","10019.00","2"
"278977","准贷记卡60天以上透支","0","0","0.00","0"
"281200","贷款逾期","0","0","0.00","0"
"281200","贷记卡逾期","2","19","2018.00","2"
"281200","准贷记卡60天以上透支","0","0","0.00","0"
"284662","贷款逾期","0","0","0.00","0"
"284662","贷记卡逾期","2","10","0.00","2"
"284662","准贷记卡60天以上透支","0","0","0.00","0"
"284663","贷款逾期","0","0","0.00","0"
"284663","贷记卡逾期","1","9","196.00","2"
"284663","准贷记卡60天以上透支","0","0","0.00","0"
"284790","贷款逾期","0","0","0.00","0"
"284790","贷记卡逾期","7","12","8434.00","1"
"284790","准贷记卡60天以上透支","0","0","0.00","0"
"282588","贷款逾期","1","3","0.00","1"
"282588","贷记卡逾期","1","2","57.00","1"
"282588","准贷记卡60天以上透支","0","0","0.00","0"
"282590","贷款逾期","0","0","0.00","0"
"282590","贷记卡逾期","5","37","5763.00","7"
"282590","准贷记卡60天以上透支","0","0","0.00","0"
"283695","贷款逾期","0","0","0.00","0"
"283695","贷记卡逾期","2","2","0.00","1"
"283695","准贷记卡60天以上透支","0","0","0.00","0"
"284796","贷款逾期","0","0","0.00","0"
"284796","贷记卡逾期","6","4","19804.00","3"
"284796","准贷记卡60天以上透支","0","0","0.00","0"
"281541","贷款逾期","1","1","0.00","1"
"281541","贷记卡逾期","3","6","5990.00","3"
"281541","准贷记卡60天以上透支","0","0","0.00","0"
"282624","贷款逾期","0","0","0.00","0"
"282624","贷记卡逾期","1","2","1125.00","1"
"282624","准贷记卡60天以上透支","0","0","0.00","0"
"285062","贷款逾期","0","0","0.00","0"
"285062","贷记卡逾期","0","0","0.00","0"
"285062","准贷记卡60天以上透支","1","23","90.00","7"
"281682","贷款逾期","0","0","0.00","0"
"281682","贷记卡逾期","4","21","976.00","1"
"281682","准贷记卡60天以上透支","0","0","0.00","0"
"283882","贷款逾期","0","0","0.00","0"
"283882","贷记卡逾期","2","10","315.00","1"
"283882","准贷记卡60天以上透支","0","0","0.00","0"
"283963","贷款逾期","0","0","0.00","0"
"283963","贷记卡逾期","1","13","361.00","7"
"283963","准贷记卡60天以上透支","0","0","0.00","0"
"284259","贷款逾期","0","0","0.00","0"
"284259","贷记卡逾期","5","18","13082.00","2"
"284259","准贷记卡60天以上透支","0","0","0.00","0"
"281036","贷款逾期","0","0","0.00","0"
"281036","贷记卡逾期","3","25","908.00","2"
"281036","准贷记卡60天以上透支","0","0","0.00","0"
"284366","贷款逾期","0","0","0.00","0"
"284366","贷记卡逾期","4","5","212.00","1"
"284366","准贷记卡60天以上透支","0","0","0.00","0"
"284421","贷款逾期","0","0","0.00","0"
"284421","贷记卡逾期","2","9","37729.00","7"
"284421","准贷记卡60天以上透支","0","0","0.00","0"
"282208","贷款逾期","0","0","0.00","0"
"282208","贷记卡逾期","1","1","0.00","1"
"282208","准贷记卡60天以上透支","0","0","0.00","0"
"282290","贷款逾期","0","0","0.00","0"
"282290","贷记卡逾期","2","2","70.00","1"
"282290","准贷记卡60天以上透支","0","0","0.00","0"
"287892","贷款逾期","8","2","526.00","1"
"287892","贷记卡逾期","7","17","46872.00","3"
"287892","准贷记卡60天以上透支","0","0","0.00","0"
"285935","贷款逾期","0","0","0.00","0"
"285935","贷记卡逾期","5","16","15760.00","7"
"285935","准贷记卡60天以上透支","0","0","0.00","0"
"286001","贷款逾期","0","0","0.00","0"
"286001","贷记卡逾期","1","12","2143.00","2"
"286001","准贷记卡60天以上透支","0","0","0.00","0"
"286862","贷款逾期","1","1","0.00","1"
"286862","贷记卡逾期","3","2","0.00","1"
"286862","准贷记卡60天以上透支","0","0","0.00","0"
"289462","贷款逾期","0","0","0.00","0"
"289462","贷记卡逾期","1","14","345.00","2"
"289462","准贷记卡60天以上透支","0","0","0.00","0"
"286061","贷款逾期","1","2","142.00","2"
"286061","贷记卡逾期","5","10","1947.00","1"
"286061","准贷记卡60天以上透支","0","0","0.00","0"
"289537","贷款逾期","0","0","0.00","0"
"289537","贷记卡逾期","3","4","13432.00","3"
"289537","准贷记卡60天以上透支","0","0","0.00","0"
"289758","贷款逾期","0","0","0.00","0"
"289758","贷记卡逾期","1","1","55.00","1"
"289758","准贷记卡60天以上透支","0","0","0.00","0"
"289762","贷款逾期","0","0","0.00","0"
"289762","贷记卡逾期","2","12","2305.00","1"
"289762","准贷记卡60天以上透支","0","0","0.00","0"
"286344","贷款逾期","1","1","0.00","1"
"286344","贷记卡逾期","1","3","251.00","1"
"286344","准贷记卡60天以上透支","0","0","0.00","0"
"287585","贷款逾期","0","0","0.00","0"
"287585","贷记卡逾期","1","10","9081.00","7"
"287585","准贷记卡60天以上透支","0","0","0.00","0"
"286396","贷款逾期","1","1","0.00","1"
"286396","贷记卡逾期","0","0","0.00","0"
"286396","准贷记卡60天以上透支","0","0","0.00","0"
"285596","贷款逾期","0","0","0.00","0"
"285596","贷记卡逾期","3","10","6977.00","7"
"285596","准贷记卡60天以上透支","0","0","0.00","0"
"297843","贷款逾期","0","0","0.00","0"
"297843","贷记卡逾期","1","14","5899.00","3"
"297843","准贷记卡60天以上透支","0","0","0.00","0"
"296865","贷款逾期","0","0","0.00","0"
"296865","贷记卡逾期","1","2","465.00","1"
"296865","准贷记卡60天以上透支","0","0","0.00","0"
"298075","贷款逾期","0","0","0.00","0"
"298075","贷记卡逾期","1","1","2092.00","1"
"298075","准贷记卡60天以上透支","0","0","0.00","0"
"298440","贷款逾期","0","0","0.00","0"
"298440","贷记卡逾期","1","1","0.00","1"
"298440","准贷记卡60天以上透支","0","0","0.00","0"
"298459","贷款逾期","0","0","0.00","0"
"298459","贷记卡逾期","2","24","15901.00","4"
"298459","准贷记卡60天以上透支","0","0","0.00","0"
"294987","贷款逾期","0","0","0.00","0"
"294987","贷记卡逾期","1","3","1111.00","2"
"294987","准贷记卡60天以上透支","0","0","0.00","0"
"298238","贷款逾期","0","0","0.00","0"
"298238","贷记卡逾期","1","2","0.00","1"
"298238","准贷记卡60天以上透支","0","0","0.00","0"
"295089","贷款逾期","0","0","0.00","0"
"295089","贷记卡逾期","3","26","8908.00","6"
"295089","准贷记卡60天以上透支","0","0","0.00","0"
"297173","贷款逾期","1","1","4695.00","1"
"297173","贷记卡逾期","1","1","1268.00","1"
"297173","准贷记卡60天以上透支","0","0","0.00","0"
"295157","贷款逾期","0","0","0.00","0"
"295157","贷记卡逾期","1","1","0.00","1"
"295157","准贷记卡60天以上透支","0","0","0.00","0"
"297273","贷款逾期","1","3","0.00","1"
"297273","贷记卡逾期","3","3","27.00","1"
"297273","准贷记卡60天以上透支","0","0","0.00","0"
"298276","贷款逾期","1","2","0.00","1"
"298276","贷记卡逾期","0","0","0.00","0"
"298276","准贷记卡60天以上透支","0","0","0.00","0"
"296347","贷款逾期","0","0","0.00","0"
"296347","贷记卡逾期","4","20","7907.00","1"
"296347","准贷记卡60天以上透支","0","0","0.00","0"
