REPORT_ID	type_dw	get_time	changing_months	changing_amount	content
8745997	提前还款（全部）	2016-06-22	-1	30000	--
8745997	提前还款（全部）	2016-02-24	-1	1600	--
8745997	提前还款（全部）	2016-02-24	-1	1500	--
8745997	提前还款（全部）	2014-11-29	-4	1500	--
8745997	提前还款（全部）	2015-08-29	-2	18000	--
8745997	提前还款（全部）	2016-02-24	-1	2000	--
8745997	提前还款（全部）	2016-03-12	-1	15500	--
8745997	提前还款（全部）	2014-11-15	-2	500	--
8745997	提前还款（全部）	2016-12-31	-2	10000	--
8745997	提前还款（全部）	2016-02-24	-1	400	--
8745997	提前还款（全部）	2015-12-23	-1	18000	--
8745997	提前还款（全部）	2016-09-19	-1	8000	--
8745997	提前还款（全部）	2017-02-28	-2	7000	--
8745997	提前还款（全部）	2014-10-01	-3	2000	--
8745997	提前还款（全部）	2015-06-01	-1	1000	--
8745997	提前还款（全部）	2016-02-24	-1	1600	--
8745997	提前还款（全部）	2017-05-25	-2	12000	--
8745997	提前还款（全部）	2016-02-24	-1	1600	--
8745997	提前还款（全部）	2017-03-23	0	316	--
8745997	提前还款（全部）	2017-03-14	-1	4000	--
8745997	提前还款（全部）	2014-10-01	-2	20000	--
8745997	提前还款（全部）	2016-09-04	-1	8000	--
8745997	提前还款（部分）	2017-03-23	0	163	--
8745997	提前还款（全部）	2016-10-02	-1	15000	--
8745997	提前还款（全部）	2014-11-11	-1	10000	--
8745997	提前还款（全部）	2015-09-29	-2	20000	--
8745997	提前还款（全部）	2014-10-25	-1	10008	--
8745997	提前还款（全部）	2016-04-05	-3	5000	--
8745997	提前还款（全部）	2015-11-25	-1	20000	--
8745997	提前还款（全部）	2015-08-29	-2	21997	--
8745997	提前还款（全部）	2016-02-24	-1	2000	--
8745997	提前还款（全部）	2016-07-05	-1	15000	--
8745997	提前还款（全部）	2014-11-15	-2	3000	--
8745997	提前还款（全部）	2015-12-30	-3	4000	--
8745997	提前还款（全部）	2016-02-24	-1	2000	--
8745997	提前还款（全部）	2015-03-23	-2	16000	--
8745997	提前还款（全部）	2016-02-24	-1	2600	--
8745997	提前还款（全部）	2017-03-14	-1	8000	--
8745997	提前还款（全部）	2015-08-29	-2	3	--
8745997	提前还款（全部）	2016-12-31	-2	15000	--
8745997	提前还款（全部）	2015-11-25	-1	19500	--
8745997	提前还款（全部）	2017-03-17	-1	27700	--
8745997	提前还款（全部）	2017-06-15	-1	29500	--
8745997	提前还款（全部）	2014-09-28	-2	39000	--
8745997	提前还款（全部）	2015-03-06	-1	30000	--
8745997	提前还款（全部）	2014-10-25	-1	14000	--
8745997	提前还款（全部）	2016-12-18	-2	14500	--
8745997	提前还款（全部）	2015-12-23	-1	10000	--
8745997	提前还款（全部）	2014-12-12	-2	9000	--
8745997	提前还款（全部）	2016-03-22	-1	10500	--
8745997	提前还款（全部）	2017-06-15	-1	32500	--
8745997	提前还款（全部）	2017-03-17	-1	5000	--
8745997	提前还款（全部）	2015-12-30	-3	4000	--
8745997	提前还款（全部）	2015-12-27	-3	4000	--
8745997	提前还款（全部）	2016-12-18	-1	3000	--
8745997	提前还款（全部）	2015-08-29	-2	13000	--
8745997	提前还款（全部）	2017-03-17	-3	7000	--
8745997	提前还款（全部）	2017-03-15	-1	5000	--
8745997	提前还款（全部）	2017-06-15	-3	10000	--
8745997	提前还款（全部）	2015-12-24	-3	3500	--
8745997	提前还款（全部）	2016-06-22	-1	7000	--
8745997	提前还款（全部）	2014-11-15	-3	10000	--
8745997	提前还款（全部）	2016-03-30	-2	27000	--
8745997	提前还款（全部）	2015-06-03	-1	16000	--
8745997	提前还款（全部）	2016-04-05	-2	43000	--
8745997	提前还款（全部）	2015-06-01	-1	10000	--
8745997	提前还款（全部）	2017-02-28	-2	7000	--
8745997	提前还款（全部）	2015-11-25	-1	20000	--
8745997	提前还款（全部）	2016-12-31	-4	3000	--
8745997	提前还款（全部）	2016-01-08	-3	10000	--
8745997	提前还款（全部）	2017-08-24	-1	10800	--
8745997	提前还款（全部）	2015-03-06	-1	2000	--
8745997	提前还款（全部）	2016-03-22	-1	3000	--
8745997	提前还款（全部）	2016-02-24	-1	2300	--
8745997	提前还款（全部）	2015-06-01	-1	25000	--
8745997	提前还款（全部）	2016-02-24	-1	3100	--
8745997	提前还款（全部）	2016-12-31	-2	10000	--
8745997	提前还款（全部）	2015-12-30	-3	4000	--
8745997	提前还款（全部）	2016-01-08	-2	3000	--
8745997	提前还款（全部）	2016-12-18	-1	7500	--
8745997	提前还款（全部）	2015-08-29	-2	3000	--
8745997	提前还款（全部）	2015-11-25	-1	15500	--
8745997	提前还款（部分）	2017-03-23	0	89	--
8745997	提前还款（全部）	2017-03-23	0	525	--
8745997	提前还款（全部）	2017-05-25	-2	13800	--
8745997	提前还款（全部）	2016-12-18	-1	15000	--
8745997	提前还款（全部）	2014-12-25	-1	25000	--
8745997	提前还款（全部）	2016-12-18	-1	14000	--
8745997	提前还款（全部）	2016-02-24	-1	2000	--
8745997	提前还款（全部）	2014-12-29	-3	3	--
8745997	提前还款（全部）	2016-02-24	-1	1600	--
8745997	提前还款（全部）	2016-09-12	-1	7000	--
8745997	提前还款（全部）	2017-06-15	-3	7000	--
8745997	提前还款（全部）	2016-02-24	-1	1600	--
8745997	提前还款（全部）	2016-09-19	-1	4000	--
8745997	提前还款（全部）	2016-10-02	-1	10000	--
8745997	提前还款（全部）	2016-02-24	-1	1600	--
8745997	提前还款（全部）	2017-03-15	-1	4000	--
8745997	提前还款（全部）	2016-02-24	-1	2700	--
8745997	提前还款（全部）	2016-12-31	-2	14000	--
8745997	提前还款（全部）	2014-11-29	-3	10000	--
8745997	提前还款（全部）	2017-03-17	-1	4500	--
8745997	提前还款（全部）	2015-11-05	-1	27000	--
8745997	提前还款（全部）	2015-07-03	-1	19000	--
8745997	提前还款（全部）	2016-06-22	-1	15000	--
8745997	提前还款（全部）	2015-08-29	-2	30000	--
8745997	提前还款（全部）	2015-03-06	-1	20000	--
8745997	提前还款（全部）	2016-12-18	-2	4000	--
8745997	提前还款（全部）	2015-07-07	-2	10000	--
8758233	提前还款（部分）	2017-02-28	0	446	--
8758233	提前还款（部分）	2017-03-28	0	446	--
8758233	提前还款（全部）	2017-07-28	-1	2023	--
8758233	提前还款（全部）	2017-03-28	0	326	--
8768670	提前还款（全部）	2016-08-01	-1	1333	--
8740300	提前还款（全部）	2017-05-21	0	1333	--
8740300	提前还款（全部）	2017-07-23	0	889	--
8740300	提前还款（全部）	2017-07-06	0	1508	提前结清
8745907	提前还款（全部）	2017-08-04	0	620	--
8760215	提前还款（全部）	2017-06-29	0	2011	提前结清
8760215	提前还款（全部）	2017-08-04	0	2023	--
8760215	提前还款（全部）	2017-07-18	0	2007	提前结清
8766214	提前还款（全部）	2017-04-01	0	4487	--
8766214	提前还款（全部）	2017-07-28	0	702275	119196390
8766214	提前还款（全部）	2015-12-04	7	304778	72854972
8766214	提前还款（全部）	2016-07-28	0	802032	87712497
8771772	提前还款（全部）	2016-08-07	0	407	--
8752061	提前还款（全部）	2017-07-31	0	462	--
8752061	提前还款（全部）	2017-04-30	0	848	--
8754147	提前还款（全部）	2017-06-27	0	505	--
8754147	提前还款（全部）	2017-07-02	0	1845	--
8754147	提前还款（全部）	2017-06-06	0	2030	--
8754147	提前还款（全部）	2017-07-15	0	2007	--
8761259	提前还款（全部）	2017-02-28	0	4265	--
8761259	提前还款（全部）	2017-02-23	0	3018	--
8741165	提前还款（全部）	2017-03-03	0	996	--
8741165	提前还款（全部）	2017-07-28	-1	2023	--
8741165	提前还款（部分）	2017-04-04	0	1099	--
8741165	提前还款（部分）	2017-03-03	0	1099	--
8741165	提前还款（全部）	2016-07-21	0	515	--
8741165	提前还款（全部）	2017-04-04	0	996	--
8741165	提前还款（部分）	2017-03-03	0	996	--
8741165	提前还款（全部）	2017-04-04	0	419	--
8741165	提前还款（部分）	2017-03-03	0	419	--
8741501	提前还款（全部）	2016-01-30	0	683	--
8741501	提前还款（全部）	2017-05-12	0	673	--
8741501	提前还款（全部）	2016-04-09	0	503	--
8741501	提前还款（全部）	2017-08-09	0	917	--
8741501	提前还款（全部）	2015-12-01	0	1018	--
8741501	提前还款（全部）	2016-01-30	0	1131	--
8741501	提前还款（全部）	2017-03-17	-1	3000	--
8741501	提前还款（全部）	2017-04-17	-1	3000	--
8741501	提前还款（全部）	2016-04-29	0	560	--
8741501	提前还款（全部）	2017-06-08	-1	3000	--
8741501	提前还款（全部）	2017-08-09	0	482	--
8741501	提前还款（全部）	2017-01-14	-9	2522	提前结清
8741501	提前还款（全部）	2016-05-31	0	1570	--
8741501	提前还款（全部）	2016-05-31	0	987	--
8741501	提前还款（全部）	2017-08-09	0	941	--
8741501	提前还款（全部）	2016-01-07	0	341	--
8741501	提前还款（全部）	2015-12-08	0	1004	--
8741501	提前还款（全部）	2017-02-15	-1	3000	--
8741501	提前还款（全部）	2016-05-31	0	800	--
8741501	提前还款（全部）	2017-01-14	-9	1823	提前结清
8746219	提前还款（全部）	2017-05-12	0	778	--
8746422	其他	2016-02-03	-35	12000	正常提前还款
8748326	提前还款（全部）	2017-08-05	0	2484	--
8748326	提前还款（全部）	2017-04-04	0	1635	--
8748326	提前还款（全部）	2016-09-26	0	1115	--
8748326	提前还款（全部）	2017-07-07	0	540	--
8748326	提前还款（全部）	2017-05-08	0	1613	--
8748326	提前还款（全部）	2017-04-08	0	2404	--
8748326	提前还款（全部）	2017-02-21	0	1622	--
8748326	提前还款（全部）	2017-04-11	0	2401	--
8748326	提前还款（全部）	2016-08-29	0	1112	--
8748326	提前还款（全部）	2017-07-07	0	829	--
8758280	提前还款（部分）	2017-03-20	0	595	--
8765196	提前还款（全部）	2016-12-16	0	2500	--
8765196	提前还款（全部）	2017-06-30	-1	2023	--
8765196	提前还款（全部）	2017-03-04	0	381	--
8765196	提前还款（全部）	2016-09-21	0	1101	--
8765196	提前还款（全部）	2016-09-13	0	1104	--
8765196	提前还款（全部）	2017-01-15	0	3000	--
8770467	提前还款（全部）	2017-07-21	0	600	--
8739290	提前还款（全部）	2017-03-01	-6	5000	--
8739290	其他	2015-06-18	-27	14224	正常提前还款
8739290	其他	2016-11-16	-29	20000	正常提前还款
8741201	提前还款（全部）	2017-04-16	0	267	--
8741201	提前还款（全部）	2016-07-05	0	476	--
8741201	提前还款（部分）	2017-03-17	0	267	--
8741201	提前还款（全部）	2017-03-17	0	469	--
8741201	提前还款（全部）	2017-05-31	-1	168	--
8741201	提前还款（全部）	2017-05-28	0	2000	--
8741201	提前还款（全部）	2017-07-26	0	514	--
8741201	提前还款（全部）	2017-06-23	-1	2023	--
8741201	提前还款（全部）	2016-08-16	0	1021	--
8741201	提前还款（全部）	2016-07-05	0	606	--
8741201	提前还款（全部）	2016-08-16	0	507	--
8741201	提前还款（部分）	2017-04-16	0	89	--
8741201	提前还款（部分）	2017-03-17	0	89	--
8741201	提前还款（部分）	2017-03-17	0	160	--
8741201	提前还款（全部）	2016-07-10	0	1003	--
8741201	提前还款（部分）	2017-04-16	0	160	--
8741201	提前还款（部分）	2017-03-17	0	103	--
8741201	提前还款（部分）	2017-04-16	0	103	--
8745114	提前还款（全部）	2017-03-29	0	812	--
8745114	提前还款（全部）	2017-07-13	0	818	--
8751190	提前还款（全部）	2015-07-16	0	209306	提前还款
8755572	提前还款（全部）	2016-03-23	0	1619	提前还款
8755572	提前还款（全部）	2017-02-24	0	12549	提前还款
8755572	提前还款（全部）	2017-07-24	0	25945	提前还款
8755572	提前还款（全部）	2017-02-24	0	39213	提前还款
8755572	提前还款（全部）	2017-07-24	0	31237	提前还款
8755572	提前还款（全部）	2017-07-24	0	33474	提前还款
8768830	提前还款（全部）	2016-12-02	0	168	--
8747218	提前还款（全部）	2017-07-15	0	767	--
8750284	提前还款（部分）	2017-03-06	0	128	--
8754757	提前还款（全部）	2017-03-20	0	378	--
8754757	提前还款（全部）	2016-06-15	0	2022	--
8754757	提前还款（部分）	2017-03-20	0	202	--
8754757	提前还款（全部）	2016-08-20	0	8466	--
8754757	提前还款（全部）	2017-06-08	-1	2022	提前还款/结清。
8754757	提前还款（部分）	2017-04-20	0	202	--
8754757	提前还款（全部）	2016-07-13	0	2027	--
8754757	提前还款（全部）	2016-02-09	0	2026	--
8754757	提前还款（全部）	2016-05-02	0	1001	--
8754757	提前还款（全部）	2016-05-06	0	1001	--
8754757	提前还款（全部）	2016-03-04	0	2022	--
8754757	提前还款（部分）	2017-03-20	0	181	--
8754757	提前还款（全部）	2016-07-24	0	3004	--
8754757	提前还款（部分）	2017-04-20	0	181	--
8754757	提前还款（全部）	2017-03-20	0	755	--
8754757	提前还款（部分）	2017-03-20	0	64	--
8754757	提前还款（部分）	2017-04-20	0	64	--
8754757	提前还款（全部）	2016-07-27	0	1001	--
8754757	提前还款（全部）	2016-07-24	0	1204	--
8754757	提前还款（全部）	2016-01-14	0	1356	--
8754757	提前还款（全部）	2017-08-14	-1	2021	--
8754757	提前还款（全部）	2017-03-20	0	378	--
8754757	提前还款（部分）	2017-03-20	0	489	--
8754757	提前还款（全部）	2016-07-13	0	1214	--
8754757	提前还款（全部）	2016-05-09	0	1001	--
8754757	提前还款（部分）	2017-03-20	0	394	--
8754757	提前还款（部分）	2017-04-20	0	394	--
8754757	提前还款（部分）	2017-04-20	0	481	--
8761176	其他	2016-09-18	-2	1015	正常提前还款
8761176	其他	2015-09-16	-6	2002	正常提前还款
8765656	提前还款（全部）	2017-05-18	0	764	--
8765656	提前还款（全部）	2017-06-15	0	1061	--
8738525	展期（延期）	2014-01-16	12	20000	展期12个月
8738525	其他	2014-12-30	0	20000	提前全部还款,金额为:20000
8738525	提前还款（全部）	2017-07-24	0	5002	提前结清
8738525	提前还款（全部）	2017-01-16	0	4445	提前结清
8741493	提前还款（全部）	2016-07-16	-11	2500	--
8741493	提前还款（全部）	2017-03-19	-6	5000	--
8741493	提前还款（全部）	2016-11-20	-9	7333	--
8741493	提前还款（全部）	2016-09-09	-4	5000	--
8741493	提前还款（全部）	2017-06-26	-9	10875	--
8741493	提前还款（全部）	2017-06-27	-17	11333	--
8741493	提前还款（部分）	2017-04-08	0	658	--
8741493	提前还款（部分）	2017-03-08	0	658	--
8741493	提前还款（部分）	2017-03-08	0	910	--
8741493	提前还款（部分）	2017-04-08	0	910	--
8742004	提前还款（全部）	2017-06-05	-5	4167	--
8742004	提前还款（全部）	2017-03-24	0	1415	--
8742004	提前还款（部分）	2017-03-24	0	1239	--
8742004	提前还款（全部）	2017-06-05	-1	1667	--
8753652	提前还款（部分）	2017-03-02	0	526	--
8753652	提前还款（部分）	2017-03-02	0	329	--
8753652	提前还款（部分）	2017-03-02	0	321	--
8754107	提前还款（全部）	2017-06-15	0	296	--
8755409	提前还款（全部）	2017-05-12	-1	1700	--
8755409	提前还款（全部）	2017-08-06	0	2100	--
8760274	提前还款（全部）	2017-06-25	-1	1500	--
8760274	提前还款（全部）	2017-08-20	-1	1500	--
8760274	提前还款（全部）	2017-05-27	-1	1500	--
8760274	提前还款（全部）	2017-07-23	-1	1500	--
8764019	提前还款（全部）	2017-04-25	0	746	--
8764019	提前还款（部分）	2017-03-01	0	864	--
8764019	提前还款（部分）	2017-03-01	0	340	--
8764019	提前还款（部分）	2017-04-01	0	864	--
8764019	提前还款（部分）	2017-04-01	0	677	--
8764019	提前还款（全部）	2017-01-22	0	1504	--
8764019	提前还款（全部）	2017-07-21	0	500	全部提前还款
8765860	提前还款（全部）	2017-04-01	0	6504	--
8765860	提前还款（全部）	2017-04-01	0	513	--
8765860	提前还款（全部）	2017-05-22	0	1011	--
8765860	提前还款（全部）	2017-05-19	0	3043	--
8765860	提前还款（全部）	2017-03-30	355	418190	106211869
8765860	提前还款（全部）	2017-04-02	-12	4000	--
8769178	提前还款（部分）	2017-03-02	0	235	--
8769178	提前还款（部分）	2017-03-31	0	235	--
8769178	提前还款（全部）	2017-05-24	0	1750	--
8769178	提前还款（全部）	2017-05-24	0	843	--
8769178	提前还款（全部）	2017-05-24	0	1406	--
8769178	提前还款（全部）	2017-05-24	0	774	--
8769178	提前还款（全部）	2017-05-31	0	1114	--
8769178	提前还款（部分）	2017-03-02	0	788	--
8769178	提前还款（部分）	2017-03-31	0	788	--
8769178	提前还款（全部）	2017-05-22	0	3046	--
7934501	提前还款（全部）	2017-07-20	-3	2000	提前还款/结清。
